id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3521059134,20140523T000000,900000.0,3.0,3.5,,217697.0,1.5,0.0,3.0,3.0,10.0,4080.0,0.0,2000.0,0.0,98092.0,47.2604,,2710.0,217790.0
1245500286,20140523T000000,498000.0,2.0,2.0,1140.0,8282.0,1.0,,0.0,3.0,6.0,1140.0,0.0,1924.0,2009.0,98033.0,47.6949,-122.21,1650.0,9000.0
5115000100,20140523T000000,255000.0,3.0,2.0,1490.0,8371.0,1.5,0.0,0.0,3.0,7.0,1490.0,0.0,1984.0,0.0,98031.0,47.3962,-122.189,1350.0,7846.0
3221059044,20140523T000000,799950.0,4.0,3.5,4220.0,196817.0,2.0,0.0,0.0,,10.0,4220.0,0.0,1993.0,0.0,98092.0,47.2642,-122.18700000000001,2500.0,195395.0
6087100070,20140523T000000,661254.0,4.0,4.0,2290.0,6250.0,1.5,0.0,0.0,5.0,7.0,1690.0,600.0,1940.0,0.0,98116.0,47.5824,-122.384,1920.0,43350.0
643300180,20140523T000000,665000.0,3.0,2.75,1800.0,9550.0,1.0,0.0,0.0,4.0,7.0,1320.0,480.0,1966.0,0.0,98006.0,47.5679,-122.178,1890.0,9902.0
5637200200,20140523T000000,,4.0,2.5,23800.0,12067.0,2.0,0.0,0.0,3.0,7.0,2380.0,,2002.0,0.0,98059.0,47.4873,-122.14399999999999,2330.0,8621.0
2421059017,20140523T000000,549900.0,4.0,3.0,2830.0,213879.0,2.0,,0.0,4.0,8.0,2830.0,0.0,1987.0,0.0,98092.0,47.2925,-122.10700000000001,2250.0,213008.0
5075400150,20140523T000000,585000.0,3.0,20.0,1670.0,4572.0,1.5,0.0,0.0,3.0,8.0,1670.0,0.0,1931.0,0.0,98117.0,47.6854,-122.37299999999999,,4890.0
3840700455,20140523T000000,410000.0,3.0,2.0,1650.0,9641.0,1.5,0.0,0.0,3.0,7.0,1650.0,0.0,,0.0,98034.0,47.7145,-122.23100000000001,1940.0,6701.0
546000875,20140523T000000,,3.0,1.0,1670.0,4005.0,1.5,0.0,0.0,4.0,7.0,1170.0,500.0,1939.0,0.0,,47.6878,-122.38,1240.0,4005.0
4139400710,20140523T000000,782000.0,4.0,2.5,2380.0,9614.0,2.0,0.0,0.0,4.0,10.0,2380.0,0.0,1991.0,0.0,98006.0,47.5623,-122.116,2560.0,9770.0
4246000180,20140523T000000,433000.0,4.0,1.75,1830.0,9600.0,1.0,0.0,0.0,4.0,7.0,1010.0,820.0,1966.0,0.0,98006.0,47.5728,-122.125,1910.0,11100.0
6623400246,20140523T000000,200000.0,4.0,1.0,1350.0,11507.0,1.0,0.0,0.0,,7.0,1350.0,,1966.0,0.0,98055.0,47.4269,-122.197,1320.0,25675.0
2979800845,20140524T000000,501000.0,2.0,1.0,,43200.0,1.0,0.0,0.0,5.0,7.0,1010.0,0.0,1924.0,0.0,98115.0,47.6846,-122.31700000000001,1680.0,4320.0
7853302140,20140524T000000,440500.0,,2.5,2460.0,4399.0,2.0,0.0,0.0,,7.0,2460.0,0.0,2007.0,0.0,98065.0,47.5415,-121.884,2060.0,4399.0
9407001860,20140524T000000,372000.0,4.0,1.75,1960.0,9300.0,1.0,0.0,0.0,5.0,7.0,1340.0,620.0,1979.0,0.0,98045.0,47.4487,-121.772,1500.0,9752.0
3904990570,20140524T000000,496700.0,3.0,2.5,,5782.0,2.0,0.0,0.0,4.0,8.0,1740.0,0.0,1989.0,0.0,98029.0,47.5783,-122.001,,5782.0
853600150,20140524T000000,1680000.0,4.0,4.25,5584.0,68257.0,2.0,0.0,0.0,,11.0,5584.0,0.0,1998.0,0.0,98014.0,47.6113,-121.95200000000001,5030.0,
9521100586,20140524T000000,479000.0,3.0,1.0,1370.0,3000.0,1.5,0.0,0.0,3.0,7.0,1370.0,0.0,1924.0,0.0,98103.0,47.6619,-122.351,1510.0,2151.0
1724069059,20140524T000000,2000000.0,5.0,4.0,4580.0,4443.0,3.0,1.0,4.0,3.0,10.0,4580.0,0.0,2004.0,0.0,98075.0,47.5682,-122.059,2710.0,4443.0
5126400230,20140524T000000,199000.0,2.0,1.0,720.0,7200.0,1.0,0.0,0.0,5.0,6.0,7200.0,0.0,1943.0,0.0,98058.0,47.4763,-122.177,970.0,8027.0
8856950310,20140524T000000,245000.0,3.0,1.75,1260.0,6908.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1994.0,0.0,98038.0,,-122.031,1810.0,7159.0
4136920030,20140524T000000,347000.0,4.0,1.5,2670.0,10026.0,2.0,0.0,0.0,,8.0,2670.0,0.0,1996.0,0.0,98092.0,47.2659,-122.215,2420.0,11900.0
2538400040,20140524T000000,820000.0,4.0,2.5,3670.0,7000.0,2.0,0.0,0.0,3.0,10.0,3670.0,0.0,2005.0,0.0,98075.0,47.5854,-122.08,3680.0,7437.0
8732750100,20140525T000000,325000.0,4.0,3.5,2630.0,3435.0,1.5,0.0,3.0,3.0,7.0,1640.0,990.0,,0.0,98188.0,47.4355,-122.272,1920.0,2435.0
2481600110,20140525T000000,675000.0,3.0,3.0,2980.0,28000.0,1.0,0.0,0.0,3.0,10.0,1820.0,1160.0,1981.0,0.0,98052.0,47.7318,-122.139,2570.0,28500.0
1074100110,20140525T000000,355300.0,3.0,25.0,1620.0,,1.0,0.0,0.0,5.0,7.0,1620.0,0.0,1955.0,0.0,98133.0,47.7708,-122.335,1450.0,
6679000370,20140525T000000,295000.0,3.0,2.5,,4200.0,2.0,0.0,0.0,3.0,7.0,1560.0,0.0,2003.0,0.0,98038.0,47.3838,-122.02600000000001,,4200.0
766800090,20140525T000000,195000.0,3.0,17.5,1570.0,8459.0,1.0,0.0,0.0,3.0,7.0,1570.0,0.0,1991.0,0.0,98022.0,47.2016,-122.006,1650.0,8844.0
4047200380,20140526T000000,460000.0,2.0,1.5,2730.0,19877.0,1.0,0.0,0.0,4.0,8.0,1570.0,1160.0,1976.0,0.0,98019.0,47.7698,-121.898,1450.0,
3670500465,20140526T000000,370000.0,3.0,2.5,1780.0,4050.0,,0.0,0.0,3.0,7.0,1780.0,0.0,2001.0,0.0,98155.0,47.7346,-122.30799999999999,1571.0,4976.0
3709600180,20140526T000000,346000.0,4.0,25.0,2100.0,3916.0,,0.0,0.0,3.0,8.0,2100.0,0.0,2009.0,0.0,98058.0,47.4324,-122.185,2100.0,3916.0
3750604417,20140526T000000,172500.0,3.0,1.0,1140.0,8800.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1972.0,0.0,98001.0,47.2629,-122.275,,13560.0
8718500610,20140526T000000,379950.0,3.0,1.5,1690.0,9144.0,1.0,0.0,0.0,,,,550.0,1956.0,0.0,98028.0,47.739,-122.25299999999999,1840.0,10600.0
6192410760,20140526T000000,690000.0,4.0,2.5,2700.0,8810.0,2.0,0.0,0.0,3.0,9.0,2700.0,0.0,2004.0,0.0,98052.0,,-122.116,2730.0,5100.0
1126059095,20140526T000000,8800000.0,3.0,2.0,2130.0,35169.0,1.0,0.0,0.0,4.0,8.0,2130.0,0.0,1989.0,0.0,98072.0,47.7489,-122.12299999999999,2860.0,43560.0
3438500339,20140526T000000,276000.0,3.0,1.0,1140.0,,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1960.0,0.0,98106.0,47.5535,-122.36200000000001,1140.0,5000.0
739800070,20140527T000000,265000.0,3.0,2.5,1440.0,7741.0,1.0,0.0,0.0,4.0,7.0,1000.0,440.0,1983.0,0.0,98031.0,47.4042,-122.194,16800.0,7316.0
3904950190,20140527T000000,500000.0,3.0,2.25,1760.0,4539.0,2.0,0.0,0.0,3.0,8.0,1760.0,0.0,1988.0,0.0,98029.0,47.5754,-122.01299999999999,1960.0,4808.0
9212900260,20140527T000000,468000.0,2.0,1.0,1160.0,6000.0,1.0,0.0,0.0,4.0,7.0,860.0,300.0,1942.0,0.0,98115.0,47.69,-122.292,1330.0,6000.0
8682210650,20140527T000000,715000.0,2.0,2.5,2160.0,5581.0,1.0,0.0,0.0,3.0,8.0,2160.0,0.0,2002.0,0.0,98053.0,47.7017,-122.023,23150.0,5652.0
5040800120,20140527T000000,967500.0,3.0,3.75,3250.0,5797.0,2.0,,2.0,4.0,8.0,2370.0,880.0,1951.0,0.0,98199.0,47.6481,-122.405,1840.0,5797.0
191100672,20140527T000000,1381000.0,4.0,3.75,3160.0,9525.0,2.5,0.0,0.0,3.0,10.0,3160.0,0.0,1997.0,0.0,98040.0,47.5623,-122.221,2400.0,9525.0
3709500180,20140527T000000,445830.0,3.0,2.5,1870.0,5449.0,2.0,0.0,0.0,3.0,8.0,1870.0,0.0,2003.0,0.0,98011.0,47.7557,-122.22,2000.0,7687.0
2856101105,20140527T000000,488000.0,3.0,2.5,1590.0,2550.0,3.0,0.0,0.0,3.0,7.0,1590.0,0.0,1985.0,0.0,98117.0,47.6772,-122.39299999999999,1260.0,5100.0
3886902870,20140527T000000,800000.0,,2.5,2680.0,7200.0,1.0,0.0,0.0,3.0,8.0,1380.0,1300.0,1952.0,2013.0,98033.0,47.6835,-122.18700000000001,1950.0,8520.0
3343301385,20140527T000000,685000.0,3.0,2.5,2810.0,7700.0,2.0,0.0,0.0,3.0,9.0,2810.0,0.0,2001.0,0.0,98006.0,47.5464,-122.191,2910.0,8250.0
7923300310,20140527T000000,495000.0,,22.5,1940.0,9144.0,1.0,0.0,0.0,4.0,7.0,1430.0,510.0,1956.0,0.0,98007.0,47.5942,-122.135,1460.0,9437.0
8691410100,20140527T000000,735000.0,5.0,2.75,3390.0,5211.0,2.0,0.0,0.0,3.0,9.0,3390.0,0.0,2004.0,0.0,98075.0,47.5977,-121.98100000000001,3210.0,5211.0
5589300145,20140527T000000,415000.0,3.0,2.25,1950.0,,1.0,0.0,0.0,3.0,7.0,1350.0,600.0,1964.0,0.0,98155.0,47.7538,-122.31200000000001,1300.0,8880.0
7970800100,20140527T000000,283200.0,4.0,2.5,1982.0,6406.0,2.0,0.0,0.0,3.0,8.0,19820.0,0.0,2004.0,0.0,98030.0,47.3636,-122.19200000000001,2340.0,6501.0
3288200710,20140527T000000,465000.0,3.0,,1560.0,8640.0,1.0,0.0,0.0,5.0,7.0,1560.0,0.0,1967.0,0.0,98034.0,47.7294,-122.186,1970.0,8625.0
3876810140,20140527T000000,326500.0,3.0,1.0,1810.0,12375.0,2.0,0.0,0.0,3.0,7.0,,0.0,1970.0,0.0,98072.0,47.7427,-122.17200000000001,14200.0,9357.0
9359100500,20140527T000000,1795000.0,4.0,3.25,4060.0,13000.0,2.0,0.0,3.0,3.0,11.0,4060.0,0.0,2000.0,0.0,98040.0,47.581,-122.24600000000001,3220.0,13800.0
7303100210,20140527T000000,355000.0,4.0,2.25,1810.0,4970.0,,0.0,0.0,3.0,,1810.0,0.0,2003.0,0.0,98059.0,47.5003,-122.156,1810.0,4858.0
4100500070,20140527T000000,1710000.0,50.0,4.5,4590.0,,2.0,0.0,0.0,3.0,,4590.0,0.0,2009.0,0.0,98033.0,47.663999999999994,-122.2,3030.0,9486.0
3380900125,20140527T000000,360000.0,3.0,1.0,1570.0,9467.0,1.0,0.0,0.0,3.0,7.0,1570.0,0.0,1954.0,0.0,98177.0,47.7683,-122.359,1570.0,9100.0
7852070210,20140527T000000,1149000.0,4.0,3.0,5940.0,11533.0,2.0,0.0,4.0,3.0,11.0,4950.0,990.0,2004.0,0.0,98065.0,47.5443,-121.87,4240.0,12813.0
6908200650,20140527T000000,732000.0,3.0,25.0,2330.0,1987.0,2.0,0.0,4.0,3.0,9.0,1410.0,920.0,2004.0,,98107.0,47.6735,-122.405,2640.0,52500.0
6798100662,20140527T000000,312000.0,3.0,1.5,1255.0,1374.0,3.0,0.0,0.0,3.0,7.0,1255.0,0.0,2004.0,0.0,98125.0,47.7145,-122.311,1307.0,12320.0
2856101105,20140527T000000,488000.0,3.0,2.5,1590.0,2550.0,3.0,0.0,0.0,3.0,7.0,1590.0,0.0,1985.0,0.0,98117.0,47.6772,-122.39299999999999,1260.0,5100.0
4181200680,20140527T000000,2639000.0,3.0,2.5,1658.0,2700.0,2.0,0.0,0.0,3.0,8.0,1658.0,0.0,2014.0,0.0,98198.0,47.3667,-122.307,1658.0,2700.0
2924069132,20140527T000000,527500.0,3.0,1.75,2310.0,78844.0,1.0,0.0,0.0,3.0,8.0,1760.0,550.0,1977.0,0.0,98027.0,47.5406,-122.066,2830.0,6230.0
1702900624,20140527T000000,370000.0,2.0,2.25,1280.0,835.0,2.0,0.0,0.0,3.0,7.0,1080.0,200.0,2009.0,0.0,98118.0,47.5592,-122.28399999999999,1280.0,1246.0
3753000030,20140527T000000,399950.0,3.0,3.0,1296.0,1051.0,3.0,0.0,0.0,3.0,8.0,1296.0,0.0,2009.0,0.0,98125.0,47.7175,-122.28399999999999,1520.0,1939.0
1931300850,20140527T000000,427000.0,2.0,1.0,920.0,3780.0,1.0,0.0,0.0,3.0,6.0,920.0,0.0,1910.0,0.0,98103.0,47.6576,-122.348,1570.0,2640.0
1446400615,20140527T000000,268000.0,4.0,2.0,1930.0,6600.0,1.0,0.0,0.0,4.0,7.0,1030.0,900.0,1967.0,0.0,98168.0,47.482,-122.33200000000001,1220.0,6600.0
7893205525,20140527T000000,295832.0,5.0,1.0,1410.0,6400.0,1.0,0.0,0.0,5.0,7.0,960.0,450.0,1955.0,0.0,98198.0,47.4207,-122.334,1400.0,6500.0
117000001,20140527T000000,540000.0,4.0,4.25,1960.0,,2.0,0.0,0.0,3.0,7.0,1960.0,0.0,1940.0,2003.0,98116.0,47.5849,-122.384,1920.0,5750.0
2599001240,20140527T000000,200000.0,4.0,25.0,1720.0,9600.0,1.0,0.0,0.0,3.0,7.0,1120.0,600.0,1961.0,0.0,98092.0,47.2917,-122.18799999999999,1520.0,9400.0
2425069069,20140527T000000,587000.0,3.0,2.25,2370.0,,2.0,0.0,0.0,3.0,7.0,23700.0,0.0,1979.0,0.0,98053.0,47.6364,-121.984,3100.0,86248.0
952003575,20140527T000000,480000.0,3.0,1.0,1150.0,4945.0,1.0,0.0,2.0,3.0,7.0,1150.0,0.0,1943.0,0.0,98126.0,47.5663,-122.37899999999999,1390.0,4945.0
1430800258,20140527T000000,244000.0,3.0,1.0,910.0,5250.0,1.0,0.0,0.0,4.0,6.0,910.0,0.0,1971.0,0.0,98166.0,47.4729,-122.352,1650.0,10442.0
3579700100,20140527T000000,389000.0,5.0,2.0,2330.0,10750.0,1.0,0.0,0.0,4.0,7.0,1190.0,1140.0,1962.0,0.0,98028.0,47.7325,-122.245,1830.0,10180.0
795002375,20140527T000000,280000.0,3.0,1.0,1200.0,6250.0,1.0,0.0,0.0,3.0,6.0,920.0,280.0,1943.0,0.0,98168.0,47.5095,-122.331,1280.0,9375.0
824059140,20140527T000000,949880.0,4.0,2.25,2290.0,10687.0,2.0,0.0,0.0,3.0,9.0,2290.0,0.0,1978.0,0.0,98004.0,47.5878,-122.20200000000001,2290.0,10300.0
1250200418,20140527T000000,345000.0,20.0,1.5,1180.0,844.0,2.0,0.0,0.0,3.0,7.0,990.0,190.0,2005.0,0.0,98144.0,47.5998,-122.3,1170.0,1400.0
3211200290,20140527T000000,304000.0,3.0,1.0,,7500.0,1.0,0.0,0.0,4.0,7.0,900.0,0.0,1972.0,0.0,98034.0,47.7314,-122.23700000000001,1960.0,7500.0
1193000280,20140527T000000,994000.0,3.0,2.25,2510.0,6339.0,1.5,0.0,2.0,5.0,8.0,1810.0,700.0,1932.0,0.0,98199.0,47.6496,-122.391,1820.0,5741.0
2172000750,20140527T000000,160000.0,2.0,1.0,1180.0,9350.0,1.0,0.0,0.0,3.0,6.0,1180.0,0.0,1918.0,0.0,98178.0,47.4889,-122.259,1780.0,9306.0
8562770050,20140527T000000,627000.0,3.0,3.5,2710.0,3475.0,2.0,0.0,,3.0,8.0,1650.0,1060.0,2005.0,0.0,98027.0,47.5359,-122.072,2440.0,2867.0
2608300035,20140527T000000,329000.0,3.0,1.0,1600.0,5952.0,1.0,0.0,0.0,4.0,7.0,1150.0,450.0,1964.0,0.0,98106.0,47.5292,-122.36200000000001,1460.0,6200.0
1246700251,20140527T000000,857000.0,4.0,3.0,3720.0,29043.0,2.0,0.0,0.0,3.0,9.0,3720.0,0.0,1991.0,0.0,98033.0,47.6907,-122.161,1610.0,23000.0
226059103,20140527T000000,570000.0,3.0,1.75,1930.0,,1.0,0.0,0.0,3.0,8.0,1930.0,0.0,1977.0,0.0,98072.0,47.7692,-122.12799999999999,1930.0,35060.0
2561360120,20140527T000000,475000.0,3.0,2.0,12300.0,11502.0,1.0,0.0,0.0,4.0,7.0,1230.0,0.0,1984.0,0.0,98052.0,47.7017,-122.12700000000001,1660.0,11727.0
7852000010,20140527T000000,455600.0,3.0,,2420.0,8252.0,2.0,0.0,0.0,3.0,7.0,,0.0,1998.0,0.0,98065.0,47.5382,-121.87100000000001,2420.0,5818.0
4232400470,20140527T000000,751750.0,2.0,2.0,1880.0,5400.0,1.5,0.0,0.0,3.0,8.0,1880.0,0.0,1902.0,0.0,98112.0,47.6238,-122.311,1590.0,5400.0
7445000115,20140527T000000,725000.0,3.0,1.5,,4774.0,1.5,0.0,2.0,3.0,7.0,1450.0,1050.0,1940.0,0.0,98107.0,47.6567,-122.35799999999999,1300.0,4000.0
1102000196,20140527T000000,477000.0,4.0,,1720.0,6270.0,2.0,0.0,0.0,3.0,8.0,1720.0,0.0,1978.0,0.0,98118.0,47.5458,-122.26799999999999,2130.0,8700.0
1441600020,20140527T000000,960000.0,5.0,4.0,3720.0,15200.0,2.0,0.0,0.0,3.0,10.0,3720.0,0.0,2005.0,0.0,98075.0,47.5956,-122.02600000000001,4100.0,19036.0
9357000650,20140527T000000,535000.0,4.0,2.5,2340.0,5600.0,2.0,0.0,0.0,3.0,7.0,2340.0,0.0,1921.0,2013.0,98146.0,47.5117,-122.37899999999999,1310.0,5600.0
6380500135,20140527T000000,326100.0,2.0,1.0,880.0,7683.0,1.0,0.0,0.0,3.0,6.0,880.0,0.0,,0.0,98177.0,47.7145,-122.361,1370.0,7695.0
3223039229,20140527T000000,475000.0,4.0,3.5,3400.0,234352.0,2.0,0.0,0.0,3.0,8.0,2500.0,900.0,1991.0,0.0,98070.0,47.4335,-122.449,1300.0,39639.0
7522500020,20140527T000000,730001.0,3.0,2.0,1840.0,4750.0,1.0,0.0,0.0,5.0,7.0,1010.0,830.0,1951.0,0.0,98117.0,47.6862,,1760.0,5510.0
2558640340,20140527T000000,375000.0,3.0,1.75,1440.0,8775.0,1.0,0.0,0.0,3.0,7.0,1440.0,0.0,1973.0,0.0,98034.0,47.7231,-122.17,1790.0,7865.0
2909700070,20140527T000000,455500.0,3.0,,1460.0,10311.0,1.0,0.0,0.0,4.0,7.0,1460.0,0.0,1975.0,0.0,98052.0,47.6771,-122.156,1690.0,9679.0
3782100155,20140527T000000,255000.0,3.0,1.0,960.0,8100.0,1.0,0.0,0.0,3.0,7.0,960.0,0.0,1955.0,0.0,98155.0,47.7766,,1120.0,8100.0
7519001068,20140527T000000,460000.0,3.0,3.5,1600.0,1431.0,2.0,0.0,0.0,3.0,8.0,1240.0,360.0,2006.0,0.0,98117.0,47.6865,-122.363,1500.0,4120.0
1370801520,20140527T000000,1655000.0,4.0,3.5,3080.0,4815.0,2.0,0.0,3.0,3.0,10.0,2300.0,780.0,1937.0,2009.0,98199.0,47.6417,-122.411,2910.0,5350.0
2473450430,20140527T000000,399000.0,4.0,2.5,2870.0,9292.0,2.0,0.0,0.0,3.0,8.0,2540.0,330.0,1979.0,0.0,98058.0,47.4522,-122.12299999999999,2590.0,7533.0
8649900480,20140527T000000,725000.0,4.0,2.5,2740.0,12899.0,2.0,0.0,0.0,4.0,10.0,2740.0,0.0,1990.0,0.0,98075.0,47.5811,-122.02799999999999,2830.0,9453.0
2005950050,20140527T000000,260000.0,3.0,2.0,1630.0,8018.0,1.0,0.0,0.0,3.0,7.0,16300.0,0.0,2003.0,0.0,98001.0,47.2638,-122.243,1610.0,8397.0
7785000230,20140527T000000,970000.0,5.0,3.0,3480.0,15185.0,2.0,0.0,,4.0,8.0,3480.0,0.0,1964.0,0.0,98040.0,47.5757,-122.21600000000001,3030.0,14257.0
5318100200,20140527T000000,1100000.0,3.0,2.75,2640.0,4050.0,1.5,0.0,0.0,5.0,8.0,1750.0,,1926.0,0.0,98112.0,47.6332,-122.281,1920.0,3600.0
923059252,20140527T000000,450800.0,4.0,3.25,2510.0,5311.0,2.0,0.0,,3.0,9.0,2510.0,0.0,2009.0,0.0,,47.5028,-122.17,1590.0,
5144000036,20140527T000000,360000.0,3.0,1.0,1050.0,9206.0,1.5,0.0,0.0,3.0,7.0,1050.0,0.0,1954.0,0.0,98125.0,47.7071,-122.301,1380.0,6384.0
4292300010,20140527T000000,405000.0,3.0,1.75,1980.0,8100.0,1.0,0.0,0.0,4.0,7.0,1310.0,670.0,1949.0,0.0,98133.0,47.7353,-122.331,1450.0,8212.0
1126049105,20140527T000000,330000.0,4.0,1.0,1360.0,13372.0,1.0,0.0,0.0,3.0,7.0,1360.0,0.0,1955.0,0.0,98028.0,47.7622,-122.26299999999999,1540.0,102830.0
5467910190,20140527T000000,325000.0,30.0,1.75,1780.0,13095.0,1.0,0.0,0.0,4.0,9.0,1780.0,0.0,1983.0,0.0,98042.0,47.367,-122.152,2750.0,13095.0
3524049042,20140527T000000,375000.0,3.0,1.5,2000.0,7294.0,1.0,0.0,0.0,3.0,7.0,1520.0,480.0,1965.0,0.0,98118.0,47.5297,-122.26700000000001,2000.0,6000.0
5476800069,20140527T000000,292050.0,5.0,3.0,2840.0,7199.0,1.0,0.0,0.0,3.0,7.0,1710.0,1130.0,2003.0,0.0,98178.0,47.5065,-122.275,2210.0,10800.0
7524950830,20140527T000000,585000.0,3.0,1.75,1850.0,7735.0,1.0,0.0,0.0,4.0,8.0,1850.0,,1983.0,0.0,98027.0,47.5608,-122.08200000000001,2220.0,7639.0
808300270,20140527T000000,450000.0,4.0,2.5,2520.0,8515.0,2.0,0.0,0.0,3.0,7.0,2520.0,0.0,1999.0,0.0,98019.0,,-121.959,2130.0,6930.0
9492500090,20140527T000000,754950.0,3.0,2.5,2610.0,7256.0,2.0,0.0,0.0,3.0,9.0,2610.0,0.0,2014.0,0.0,98033.0,47.695,-122.18,2610.0,7206.0
3188100065,20140527T000000,405000.0,2.0,1.0,910.0,64900.0,1.0,0.0,0.0,3.0,7.0,910.0,0.0,1942.0,0.0,98115.0,47.6892,-122.306,1040.0,6490.0
3621059043,20140527T000000,293000.0,4.0,,3250.0,235063.0,1.0,0.0,2.0,3.0,9.0,3250.0,0.0,1973.0,0.0,98092.0,47.2582,-122.113,1600.0,44287.0
1325059083,20140527T000000,830000.0,4.0,2.5,1850.0,50662.0,1.0,0.0,0.0,3.0,8.0,1430.0,420.0,1978.0,0.0,98052.0,47.6535,-122.119,2090.0,10599.0
2329800630,20140527T000000,274950.0,3.0,1.75,1670.0,7415.0,1.0,0.0,0.0,3.0,7.0,1320.0,350.0,1987.0,0.0,98042.0,47.3776,-122.116,1650.0,8585.0
4140900140,20140527T000000,4380000.0,3.0,1.75,1650.0,12940.0,1.0,0.0,0.0,4.0,7.0,1650.0,0.0,1961.0,0.0,98028.0,47.7629,-122.26799999999999,2830.0,12600.0
3331000035,20140527T000000,495000.0,3.0,2.5,1750.0,1548.0,3.0,0.0,0.0,,9.0,1750.0,0.0,2013.0,0.0,98118.0,47.5532,-122.28200000000001,1750.0,3960.0
4324210120,20140527T000000,282000.0,3.0,2.5,1680.0,15711.0,1.0,0.0,0.0,3.0,7.0,1240.0,440.0,1994.0,0.0,98031.0,47.423,-122.171,1420.0,8588.0
325059277,20140527T000000,760000.0,4.0,2.5,3330.0,7399.0,2.0,0.0,0.0,3.0,9.0,3330.0,0.0,2009.0,0.0,98052.0,47.678999999999995,-122.15299999999999,2640.0,8601.0
721049096,20140527T000000,569950.0,5.0,4.5,4850.0,40902.0,2.0,0.0,0.0,3.0,10.0,4850.0,0.0,2001.0,0.0,98023.0,,-122.344,,13503.0
434000040,20140527T000000,535000.0,2.0,1.0,1040.0,5527.0,1.0,0.0,0.0,3.0,7.0,1040.0,0.0,1951.0,0.0,98115.0,47.6774,-122.28399999999999,2080.0,7020.0
1423910670,20140527T000000,305000.0,4.0,1.0,2100.0,9288.0,1.0,0.0,0.0,4.0,7.0,1050.0,1050.0,1968.0,0.0,98058.0,47.4558,-122.171,1600.0,8550.0
7011201475,20140527T000000,780000.0,3.0,30.0,2520.0,2152.0,1.5,0.0,0.0,3.0,8.0,1560.0,960.0,1925.0,2006.0,98119.0,47.6363,-122.37100000000001,1140.0,2152.0
3616600250,20140527T000000,1600000.0,3.0,3.25,3790.0,19000.0,2.0,0.0,4.0,3.0,10.0,3790.0,0.0,1985.0,0.0,98177.0,47.724,-122.37299999999999,2740.0,18628.0
6671900095,20140527T000000,313000.0,3.0,1.75,1320.0,62050.0,1.0,0.0,0.0,5.0,7.0,1320.0,0.0,1948.0,0.0,98133.0,47.7412,-122.34299999999999,1210.0,6205.0
7549800168,20140527T000000,457500.0,3.0,1.75,1840.0,4030.0,1.0,0.0,0.0,5.0,7.0,1050.0,790.0,1925.0,0.0,98108.0,47.5549,-122.311,1840.0,5040.0
8564500240,20140527T000000,415000.0,5.0,15.0,,10226.0,1.0,0.0,0.0,3.0,7.0,1130.0,770.0,1961.0,0.0,98034.0,47.7226,-122.227,1690.0,10227.0
6362900171,20140527T000000,499950.0,3.0,3.5,1820.0,1501.0,2.0,0.0,0.0,3.0,8.0,1430.0,390.0,2014.0,0.0,98144.0,47.596000000000004,-122.29799999999999,1550.0,1501.0
9183700470,20140527T000000,344950.0,4.0,2.0,23300.0,6250.0,1.0,0.0,0.0,4.0,7.0,1400.0,930.0,1941.0,0.0,98030.0,47.3782,-122.228,2050.0,9000.0
930000470,20140527T000000,675000.0,3.0,2.5,2540.0,7680.0,2.0,0.0,1.0,4.0,9.0,2540.0,0.0,1940.0,2001.0,98177.0,47.7175,-122.36399999999999,2490.0,76800.0
6844702290,20140527T000000,4000000.0,2.0,,1470.0,6120.0,1.0,0.0,0.0,2.0,7.0,1470.0,0.0,1940.0,0.0,98115.0,47.6914,-122.287,,6120.0
2769600560,20140527T000000,529000.0,3.0,1.0,1210.0,,1.5,0.0,,4.0,7.0,1210.0,0.0,,0.0,98107.0,47.6729,-122.363,1640.0,3333.0
1137410040,20140527T000000,515000.0,4.0,2.5,3200.0,6473.0,2.0,0.0,0.0,3.0,7.0,3200.0,0.0,2005.0,0.0,98059.0,47.5012,-122.15,2480.0,6140.0
9297300395,20140527T000000,435000.0,3.0,1.0,1270.0,4000.0,1.5,0.0,2.0,3.0,7.0,1270.0,0.0,1928.0,0.0,98126.0,47.5695,-122.376,1560.0,4000.0
1250203335,20140527T000000,1050000.0,4.0,2.5,2920.0,7200.0,1.0,0.0,3.0,3.0,8.0,1470.0,1450.0,1921.0,2006.0,98144.0,47.5947,-122.288,3210.0,6825.0
8161600135,20140527T000000,688000.0,4.0,30.0,3000.0,4000.0,1.5,0.0,3.0,3.0,8.0,,1030.0,1913.0,2014.0,98144.0,47.5744,-122.307,1900.0,4000.0
5282200015,20140527T000000,525000.0,50.0,3.0,2750.0,3800.0,1.5,0.0,0.0,5.0,7.0,1750.0,1000.0,1926.0,0.0,98115.0,47.6845,-122.31299999999999,1900.0,3800.0
5318100645,20140527T000000,1570000.0,4.0,3.75,3070.0,58500.0,2.0,0.0,0.0,5.0,9.0,2400.0,670.0,1927.0,0.0,98112.0,47.633,-122.28299999999999,2940.0,5573.0
